# Search results of SQL query from the Crystallography Open Database
# Date and time performed: 2021-11-10T03:58:13+02:00
# Query:
# SELECT data.*
# FROM
#  data 
# WHERE
#  (status is null or status != 'retracted') and
#  (formula REGEXP " Ga[[:blank:]]*[0-9?[:blank:]]" AND formula REGEXP " Sb[[:blank:]]*[0-9?[:blank:]]" AND duplicateof IS NULL AND (status is NULL OR status != 'errors') AND (method is NULL OR method != 'theoretical'))
# ORDER BY file asc
file,a,siga,b,sigb,c,sigc,alpha,sigalpha,beta,sigbeta,gamma,siggamma,vol,sigvol,celltemp,sigcelltemp,diffrtemp,sigdiffrtemp,cellpressure,sigcellpressure,diffrpressure,sigdiffrpressure,thermalhist,pressurehist,compoundsource,nel,sg,sgHall,commonname,chemname,mineral,formula,calcformula,cellformula,Z,Zprime,acce_code,authors,title,journal,year,volume,issue,firstpage,lastpage,doi,method,radiation,wavelength,radType,radSymbol,Rall,Robs,Rref,wRall,wRobs,wRref,RFsqd,RI,gofall,gofobs,gofgt,gofref,duplicateof,optimal,status,flags,svnrevision,date,time,onhold
"1528262","3.935","","3.935","","5.13","","90","","90","","120","","68.792","","","","","","","","","","","","","3","P 63/m m c","-P 6c 2c","","(Ga0.125 Sb0.875) Ni","","- Ga0.125 Ni Sb0.875 -","- Ga0.125 Ni Sb0.875 -","- Ga0.25 Ni2 Sb1.75 -","2","0.0833333","","le Clanche, M.C.; Deputier, S.; Jegaden, J.C.; Guivarc'h, A.; Guerin, R.; Ballini, Y.","Solid state phase equilibria in the Ni-Ga-Sb system: experimental and calculated determinations","Journal of Alloys Compd.","1994","206","","21","29","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
"1529967","10.269","","10.269","","10.269","","90","","90","","90","","1082.89","","","","","","","","","","","","","4","F d -3 m :2","-F 4vw 2vw 3","","Gd2 Ga Sb O7","","- Ga Gd2 O7 Sb -","- Ga Gd2 O7 Sb -","- Ga8 Gd16 O56 Sb8 -","8","0.0416667","","Garcia Casado, P.; Rasines, I.","Technical Note. The New Pyrochlore Gd2 Ga Sb O7","Journal of Physics and Chemistry of Solids","1984","45","","447","448","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
"1534596","17.549","","9.9173","","12.858","","90","","90","","90","","2237.79","","","","","","","","","","","","","3","P n a 21","P 2c -2n","","Sb8 (Ga Cl4)2","","- Cl8 Ga2 Sb8 -","- Cl8 Ga2 Sb8 -","- Cl32 Ga8 Sb32 -","4","1","","Lindsjoe, M.; Fischer, A.; Kloo, L.","Sb8 (Ga Cl4)2: Isolation of a homopolyatomic antimony cation","Angew. Chem. Int. ed.","2004","43","","2540","2543","","","","","","","","","","","","","","","","","","","","","","has coordinates","161452","2020-10-21","18:00:00",""
"1536183","4.3534","","19.814","","26.977","","90","","90","","90","","2326.99","","","","","","","","","","","","","4","I m m m","-I 2 2","","La12 Ga3.5 Mn0.5 Sb23.5","","- Ga3.5 La12 Mn0.5 Sb23.5 -","- Ga3.5 La12 Mn0.5 Sb23.5 -","- Ga7 La24 Mn Sb47 -","2","0.125","","Crerar, S.J.; Mar, A.; Morgan, M.G.","Lanthanum gallium manganese antimonide, La12 Ga3.5 Mn0.5 Sb23.5","Journal of Solid State Chemistry","2003","171","","137","142","","","","","","","","","","","","","","","","","","","","","","has coordinates","163808","2020-10-21","18:00:00",""
"1536451","13.248","","4.5085","","24.374","","90","","90","","90","","1455.82","","","","","","","","","","","","","3","P n m a","-P 2ac 2n","","","","- Ba3 Ga4 Sb5 -","- Ba3 Ga4 Sb5 -","- Ba12 Ga16 Sb20 -","4","0.5","","Park, S.-M.; Kim, S.-J.; Kanatzidis, M.G.","Ga-Ga bonding and tunnel framework in the new Zintl phase Ba3 Ga4 Sb5","Journal of Solid State Chemistry","2003","175","","310","315","","","","","","","","","","","","","","","","","","","","","","has coordinates","211196","2020-10-21","18:00:00",""
"1536457","15.647","","17.2876","","17.92","","90","","90","","90","","4847.34","","","","","","","","","","","","","3","P b c a","-P 2ac 2ab","","","","- Eu7 Ga6 Sb8 -","- Eu7 Ga6 Sb8 -","- Eu56 Ga48 Sb64 -","8","1","","Park, S.-M.; Kim, S.-J.; Kanatzidis, M.G.","Eu7 Ga6 Sb8: A Zintl phase with Ga-Ga bonds and polymeric gallium antimonide chains","Journal of Solid State Chemistry","2004","177","","2867","2874","","","","","","","","","","","","","","","","","","","","","","has coordinates","211196","2020-10-21","18:00:00",""
"1538468","9.837","","7.812","","12.504","","90","","101","","90","","943.236","","","","","","","","","","","","","3","P 1 21/c 1","-P 2ybc","","(Sb Cl2) (Ga Cl4)","","- Cl6 Ga Sb -","- Cl6 Ga Sb -","- Cl24 Ga4 Sb4 -","4","1","","Peylhard, C.; Potier, A.; Teulon, P.","Crystal Structure of the 1:1 Adduct Sb Cl3 - Ga Cl3","Zeitschrift fuer Anorganische und Allgemeine Chemie","1981","483","","236","240","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
"1540368","4.028","","4.028","","5.141","","90","","90","","120","","72.237","","","","","","","","","","","","","3","P 63/m m c","-P 6c 2c","","","","- Ga Ni3 Sb -","- Ga Ni3 Sb -","- Ga Ni3 Sb -","1","0.0416667","","le Clanche, M.C.; Deputier, S.; Jegaden, J.C.; Guerin, R.; Ballini, Y.; Guivarc'h, A.","Solid state phase equilibria in the Ni - Ga - Sb system: experimental and calculated determinations","Journal of Alloys Compd.","1994","206","","21","29","","","","","","","","","","","","","","","","","","","","","","has coordinates","211196","2020-10-21","18:00:00",""
"1541801","4.892","","4.892","","4.892","","90","","90","","90","","117.074","","","","","","","","","","","","","3","P m -3 n","-P 4n 2 3","","V6 Ga1.02 Sb0.98","","- Ga1.02 Sb0.98 V6 -","- Ga1.02 Sb0.98 V6 -","- Ga1.02 Sb0.98 V6 -","1","0.0208333","","Rasmussen, S.E.; Gronbaek Hazell, R.","Preparation of single phases and single crystals in the vanadium-gallium-antimony system. Crystal structure of V6 Ga Sb","Acta Chemica Scandinavica, Series A: (28,1974-)","1978","32","","785","788","","","","","","","","","","","","","","","","","","","","","","has coordinates","173300","2020-10-21","18:00:00",""
"1544500","11.807","0.009","5.958","0.004","5.858","0.004","90","","90","","90","","412.1","0.5","","","","","","","","","","","","3","I b a 2","I 2 -2c","MnGa2Sb4","","","- Ga2 Mn Sb4 -","- Ga2 Mn0.9365 Sb2 -","- Ga8 Mn3.746 Sb8 -","4","0.5","","Sakakibara, W.; Hayashi, Y.; Takizawa, H.","MnGa2Sb2, a new ferromagnetic compound synthesized under high pressure","Journal of the Ceramic Society of Japan","2009","117","","72","75","","","","","","","","","","","","","","","","","","","","","","has coordinates","187864","2020-10-21","18:00:00",""
"1560558","10.1138","0.0004","10.1138","0.0004","7.8049","0.0006","90","","90","","120","","691.4","0.07","200","2","200","2","","","","","","","","4","P 63 m c","P 6c -2c","","","","- Eu2.42 Ga Na3.58 Sb4 -","- Eu2.421 Ga Na3.579 Sb4 -","- Eu4.842 Ga2 Na7.158 Sb8 -","2","0.166667","","Wang, Yi; Suen, Nian-Tzu; Kunene, Thabiso; Stoyko, Stanislav; Bobev, Svilen","Synthesis and structural characterization of the Zintl phases Na3Ca3TrPn4, Na3Sr3TrPn4, and Na3Eu3TrPn4 (Tr=Al, Ga, In; Pn=P, As, Sb)","Journal of Solid State Chemistry","2017","249","","160","168","10.1016/j.jssc.2017.02.026","","","0.71073","MoKα","","0.0267","0.0245","","","0.0501","0.0507","","","","","","1.115","","","","has coordinates","262149","2021-02-23","08:04:32",""
"1560680","13.48","0.004","13.79","0.004","13.99","0.004","90","","90","","90","","2600.6","1.3","293","2","293","2","","","","","","","","4","A e a 2","A 2 -2ab","","","","- Ga S9 Sb Y4 -","- Ga S9 Sb Y4 -","- Ga8 S72 Sb8 Y32 -","8","1","","Wang, Yue; Zou, Xiaochuan; Feng, Xia; Shi, Yongfang; Wu, Liming","Quaternary non-centrosymmetric sulfide Y 4 GaSbS 9 : Syntheses, structures, optical properties and theoretical studies","Journal of Solid State Chemistry","2017","245","","110","114","10.1016/j.jssc.2016.10.012","","","0.71073","MoKα","","0.0214","0.0192","","","0.0314","0.0321","","","","","","0.901","","","","has coordinates","262259","2021-02-26","10:09:44",""
"1561545","7.5193","0.0006","7.5193","0.0006","13.4126","0.0017","90","","90","","90","","758.35","0.13","293","2","293","2","","","","","","","","4","I 4/m c m","-I 4 2c","","","","- Ga0.33 La2 S5 Sb -","- Ga0.34 La2 S5 Sb -","- Ga1.36 La8 S20 Sb4 -","4","0.125","","Zhao, Hua-Jun","Centrosymmetry vs noncentrosymmetry in La2Ga0.33SbS5 and Ce4GaSbS9 based on the interesting size effects of lanthanides: Syntheses, crystal structures, and optical properties","Journal of Solid State Chemistry","2016","237","","99","104","10.1016/j.jssc.2016.01.021","","","0.71073","MoKα","","0.0531","0.0521","","","0.1361","0.1377","","","","","","1.26","","","","has coordinates","263948","2021-04-07","09:02:26",""
"1561546","13.8834","0.0009","14.3004","0.0011","14.4102","0.0013","90","","90","","90","","2861","0.4","293","2","293","2","","","","","","","","4","A e a 2","A 2 -2ab","","","","- Ce4 Ga S9 Sb -","- Ce4 Ga S9 Sb -","- Ce32 Ga8 S72 Sb8 -","8","1","","Zhao, Hua-Jun","Centrosymmetry vs noncentrosymmetry in La2Ga0.33SbS5 and Ce4GaSbS9 based on the interesting size effects of lanthanides: Syntheses, crystal structures, and optical properties","Journal of Solid State Chemistry","2016","237","","99","104","10.1016/j.jssc.2016.01.021","","","0.71073","MoKα","","0.0217","0.0205","","","0.0343","0.0348","","","","","","1.017","","","","has coordinates","263948","2021-04-07","09:02:26",""
"1562730","12.681","0.003","9.1442","0.0018","9.2423","0.0018","90","","90","","90","","1071.7","0.4","153","2","153","2","","","","","","","","4","P n m a","-P 2ac 2n","","","","- Ba2 Ga Sb Se5 -","- Ba2 Ga Sb Se5 -","- Ba8 Ga4 Sb4 Se20 -","4","0.5","","Hao, Wenyu; Mei, Dajiang; Yin, Wenlong; Feng, Kai; Yao, Jiyong; Wu, Yicheng","Synthesis, structural characterization and optical properties of new compounds: Centrosymmetric Ba2GaMQ5 (M=Sb,Bi; Q=Se,Te), Ba2InSbTe5 and noncentrosymmetric Ba2InSbSe5","Journal of Solid State Chemistry","2013","198","","81","86","10.1016/j.jssc.2012.09.034","","","0.71073","MoKα","","0.0391","0.0337","","","0.0716","0.0741","","","","","","1.156","","","","has coordinates","265375","2021-05-20","09:43:08",""
"1562732","13.553","0.003","9.5965","0.0019","9.775","0.002","90","","90","","90","","1271.3","0.5","153","2","153","2","","","","","","","","4","P n m a","-P 2ac 2n","","","","- Ba2 Ga Sb Te5 -","- Ba2 Ga Sb Te5 -","- Ba8 Ga4 Sb4 Te20 -","4","0.5","","Hao, Wenyu; Mei, Dajiang; Yin, Wenlong; Feng, Kai; Yao, Jiyong; Wu, Yicheng","Synthesis, structural characterization and optical properties of new compounds: Centrosymmetric Ba2GaMQ5 (M=Sb,Bi; Q=Se,Te), Ba2InSbTe5 and noncentrosymmetric Ba2InSbSe5","Journal of Solid State Chemistry","2013","198","","81","86","10.1016/j.jssc.2012.09.034","","","0.71073","MoKα","","0.0445","0.0363","","","0.0769","0.0798","","","","","","1.173","","","","has coordinates","265375","2021-05-20","09:43:13",""
"1564455","19.3507","0.001","17.6402","0.001","31.0106","0.0017","90","","100.619","0.003","90","","10404.2","1","100","2","100","2","","","","","","","","7","P 1 21/c 1","-P 2ybc","","","","- C89 H145 Ga2 K N6 O10 Sb2 -","- C89 H145 Ga2 K N6 O10 Sb2 -","- C356 H580 Ga8 K4 N24 O40 Sb8 -","4","1","","Weinert, Hanns Micha; Wölper, Christoph; Haak, Julia; Cutsail III, George; Schulz, Stephan","Synthesis, Structure and Bonding Nature of Heavy Dipnictene Radical Anions","Chemical Science","2021","","","","","10.1039/D1SC04230K","","","0.71073","MoKα","","0.0772","0.0438","","","0.094","0.1102","","","","","","1.079","","","","has coordinates","268303","2021-08-30","22:22:56",""
"2213688","9.1138","0.0016","23.698","0.004","11.027","0.002","90","","91.479","0.004","90","","2380.8","0.7","120","2","120","2","","","","","","","","4","P 1 21/n 1","-P 2yn","Tri-<i>tert</i>-butylgallane‒(<i>tert</i>-butyl)diethylstibine adduct","tri-<i>tert</i>-butyldiethylgalliumantimony(Ga—Sb)","","- C20 H46 Ga Sb -","- C20 H46 Ga Sb -","- C80 H184 Ga4 Sb4 -","4","1","BT2352","Schuchmann, Daniella; Schulz, Stephan; Flörke, Ulrich","Tri-<i>tert</i>-butylgallane‒(<i>tert</i>-butyl)diethylstibine adduct","Acta Crystallographica Section E","2007","63","6","m1606","m1606","10.1107/S1600536807021149","","","0.71073","MoKα","","0.0536","0.0369","","","0.0695","0.074","","","","","","0.948","","","","has coordinates,has Fobs","201974","2020-10-21","18:00:00",""
"4001636","7.448","0.0005","7.448","","7.448","","90","","90","","90","","413.16","0.03","","","","","","","","","","","","5","P n -3 :2","-P 2ab 2bc 3","","","","- Ca Cu3 Ga2 O12 Sb2 -","- Ca Cu3 Ga2 O12 Sb2 -","- Ca2 Cu6 Ga4 O24 Sb4 -","2","0.0833333","","Byeon, Song-Ho; Lufaso, Michael W.; Parise, John B.; Woodward, Patrick M.; Hansen, Thomas","High-Pressure Synthesis and Characterization of Perovskites with Simultaneous Ordering of Both the A- and B-Site Cations, CaCu3Ga2M2O12(M = Sb, Ta)","Chemistry of Materials","2003","15","20","3798","","10.1021/cm034318c","powder diffraction","","","","","","","","","","","","","","","","","","","","has coordinates","176467","2020-10-21","18:00:00",""
"4003911","11.8911","0.0004","11.8911","","17.1962","0.0006","90","","90","","90","","2431.51","0.12","200","2","200","2","","","","","","","","3","P 42/m n m","-P 4n 2n","","","","- Ca10.91 Ga0.38 Sb9 -","- Ca10.9151 Ga0.3759 Sb9 -","- Ca43.6604 Ga1.5036 Sb36 -","4","0.25","","Ovchinnikov, Alexander; Chanakian, Sevan; Zevalkink, Alexandra; Bobev, Svilen","Ultralow Thermal Conductivity and High Thermopower in a New Family of Zintl Antimonides Ca10MSb9 (M = Ga, In, Mn, Zn) with Complex Structures and Heavy Disorder","Chemistry of Materials","2021","","","","","10.1021/acs.chemmater.0c04940","","","0.71073","MoKα","","0.0217","0.0206","","","0.0432","0.0435","","","","","","1.211","","","","has coordinates","263919","2021-04-06","22:29:40",""
"4062189","11.134","0.0003","14.2679","0.0004","11.5519","0.0003","90","","93.612","0.002","90","","1831.48","0.09","123","2","123","2","","","","","","","","7","P 1 n 1","P -2yac","","","","- C27 H61 Al Ga N2 Sb Si2 -","- C27 H61 Al Ga N2 Sb Si2 -","- C54 H122 Al2 Ga2 N4 Sb2 Si4 -","2","1","","Thomas, Florian; Schulz, Stephan; Nieger, Martin","Unexpected Rearangement reaction of Lewis-Base Stabilized Group 13/15 Compounds with Group 13 Trialkyls","Organometallics","2003","","","","","","","","","","","","","","","","","","","","","","","","","","has coordinates,has disorder","178517","2020-10-21","18:00:00",""
"4062899","10.328","0.0003","10.44","0.0004","13.4815","0.0006","101.056","0.001","97.883","0.001","119.513","0.001","1195.01","0.08","123","2","123","2","","","","","","","","4","P -1","-P 1","","","","- C12 H36 Ga3 Sb3 -","- C12 H36 Ga3 Sb3 -","- C24 H72 Ga6 Sb6 -","2","1","","Kuczkowski, Andreas; Fahrenholz, Sonja; Schulz, Stephan; Nieger, Martin","Reactions of Distibines Sb~2~R~4~ and Dibismuthine Bi~2~Et~4~ with Trialkyltrieles MR~3~","Organometallics","2004","23","15","3615","3621","10.1021/om049746m","","","","","","","","","","","","","","","","","","","","","has coordinates","209910","2020-10-21","18:00:00",""
"4062900","16.3795","0.0002","10.4832","0.0002","21.2972","0.0003","90","","98.716","0.001","90","","3614.7","0.1","123","2","123","2","","","","","","","","4","P 1 21/c 1","-P 2ybc","","","","- C24 H60 Ga3 Sb3 -","- C24 H60 Ga3 Sb3 -","- C96 H240 Ga12 Sb12 -","4","1","","Kuczkowski, Andreas; Fahrenholz, Sonja; Schulz, Stephan; Nieger, Martin","Reactions of Distibines Sb~2~R~4~ and Dibismuthine Bi~2~Et~4~ with Trialkyltrieles MR~3~","Organometallics","2004","23","15","3615","3621","10.1021/om049746m","","","","","","","","","","","","","","","","","","","","","has coordinates","209910","2020-10-21","18:00:00",""
"4082330","9.768","0.0005","16.7346","0.001","21.5019","0.0013","90","","90","","90","","3514.8","0.3","100","1","100","1","","","","","","","","7","P 21 21 21","P 2ac 2ab","","","","- C33 H50 Cl2 F6 Ga N2 Sb -","- C33 H50 Cl2 F6 Ga N2 Sb -","- C132 H200 Cl8 F24 Ga4 N8 Sb4 -","4","1","","Bour, Christophe; Monot, Julien; Tang, Shun; Guillot, Régis; Farjon, Jonathan; Gandon, Vincent","Structure, Stability, and Catalytic Activity of Fluorine-Bridged Complexes IPr·GaCl2(μ-F)EFn‒1(EFn‒= SbF6‒, PF6‒, or BF4‒)","Organometallics","2014","33","2","594","","10.1021/om4012054","","x-ray","0.71073","MoKα","","0.0682","0.0613","","","0.1757","0.1825","","","","","","1.063","","","","has coordinates","176467","2020-10-21","18:00:00",""
"4105838","13.799","0.003","14.187","0.003","14.323","0.003","90","","90","","90","","2804","1","293","2","293","2","","","","","","","","4","A b a 2","A 2 -2ab","","","","- Ga Pr4 S9 Sb -","- Ga Pr4 S9 Sb -","- Ga8 Pr32 S72 Sb8 -","8","","","Mei-Chun Chen; Long-Hua Li; Yu-Biao Chen; Ling Chen","In-Phase Alignments of Asymmetric Building Units in Ln4GaSbS9 (Ln = Pr, Nd, Sm, Gd-Ho) and Their Strong Nonlinear Optical Responses in Middle IR","Journal of the American Chemical Society","2011","133","","4617","4624","10.1021/ja1111095","","","0.71073","MoKα","","0.0204","0.018","","","0.0335","0.0417","","","","","","1.127","","","","has coordinates","178804","2020-10-21","18:00:00",""
"4105839","13.759","0.005","14.113","0.005","14.3","0.005","90","","90","","90","","2776.8","1.7","293","2","293","2","","","","","","","","4","A b a 2","A 2 -2ab","","","","- Ga Nd4 S9 Sb -","- Ga Nd4 S9 Sb -","- Ga8 Nd32 S72 Sb8 -","8","","","Mei-Chun Chen; Long-Hua Li; Yu-Biao Chen; Ling Chen","In-Phase Alignments of Asymmetric Building Units in Ln4GaSbS9 (Ln = Pr, Nd, Sm, Gd-Ho) and Their Strong Nonlinear Optical Responses in Middle IR","Journal of the American Chemical Society","2011","133","","4617","4624","10.1021/ja1111095","","","0.71073","MoKα","","0.0194","0.0165","","","0.0381","0.0693","","","","","","1.228","","","","has coordinates","178804","2020-10-21","18:00:00",""
"4105840","13.64","0.003","13.983","0.003","14.166","0.003","90","","90","","90","","2701.9","1","293","2","293","2","","","","","","","","4","A b a 2","A 2 -2ab","","","","- Ga S9 Sb Sm4 -","- Ga S9 Sb Sm4 -","- Ga8 S72 Sb8 Sm32 -","8","","","Mei-Chun Chen; Long-Hua Li; Yu-Biao Chen; Ling Chen","In-Phase Alignments of Asymmetric Building Units in Ln4GaSbS9 (Ln = Pr, Nd, Sm, Gd-Ho) and Their Strong Nonlinear Optical Responses in Middle IR","Journal of the American Chemical Society","2011","133","","4617","4624","10.1021/ja1111095","","","0.71073","MoKα","","0.0411","0.0367","","","0.0857","0.1338","","","","","","1.091","","","","has coordinates","178804","2020-10-21","18:00:00",""
"4105841","13.5733","0.0016","13.8956","0.0018","14.0982","0.0019","90","","90","","90","","2659","0.6","293","2","293","2","","","","","","","","4","A b a 2","A 2 -2ab","","","","- Ga Gd4 S9 Sb -","- Ga Gd4 S9 Sb -","- Ga8 Gd32 S72 Sb8 -","8","","","Mei-Chun Chen; Long-Hua Li; Yu-Biao Chen; Ling Chen","In-Phase Alignments of Asymmetric Building Units in Ln4GaSbS9 (Ln = Pr, Nd, Sm, Gd-Ho) and Their Strong Nonlinear Optical Responses in Middle IR","Journal of the American Chemical Society","2011","133","","4617","4624","10.1021/ja1111095","","","0.71073","MoKα","","0.0128","0.0114","","","0.0265","0.0596","","","","","","1.307","","","","has coordinates","178804","2020-10-21","18:00:00",""
