# Search results of SQL query from the Crystallography Open Database
# Date and time performed: 2021-11-10T03:48:56+02:00
# Query:
# SELECT data.*
# FROM
#  data 
# WHERE
#  (status is null or status != 'retracted') and
#  (formula REGEXP " P[[:blank:]]*[0-9?[:blank:]]" AND formula REGEXP " Ga[[:blank:]]*[0-9?[:blank:]]" AND duplicateof IS NULL AND (status is NULL OR status != 'errors') AND (method is NULL OR method != 'theoretical'))
# ORDER BY file asc
file,a,siga,b,sigb,c,sigc,alpha,sigalpha,beta,sigbeta,gamma,siggamma,vol,sigvol,celltemp,sigcelltemp,diffrtemp,sigdiffrtemp,cellpressure,sigcellpressure,diffrpressure,sigdiffrpressure,thermalhist,pressurehist,compoundsource,nel,sg,sgHall,commonname,chemname,mineral,formula,calcformula,cellformula,Z,Zprime,acce_code,authors,title,journal,year,volume,issue,firstpage,lastpage,doi,method,radiation,wavelength,radType,radSymbol,Rall,Robs,Rref,wRall,wRobs,wRref,RFsqd,RI,gofall,gofobs,gofgt,gofref,duplicateof,optimal,status,flags,svnrevision,date,time,onhold
"1000322","13.455","0.001","13.455","0.001","18.902","0.001","90","","90","","90","","3422","","","","","","","","","","","","","5","I 41/a :2","-I 4ad","","Tetragallium tris(phosphate) difluoride dihydroxide dihydrate","","- F2 Ga4 H6 O16 P3 -","- F2 Ga4 H6 O16 P3 -","- F16 Ga32 H48 O128 P24 -","8","0.5","","Loiseau, T; Ferey, G","Oxyfluorinated microporous compounds: III. Synthesis and crystal structure of a new gallophosphate: Ga~4~P~3~O~12~F~2~(OH)~2~(H~2~O)~2~, 0.5 DABCO","European Journal of Solid State Inorganic Chemistry","1993","30","","369","381","","","","","","","0.043","","","","","","","","","","","","","","","has coordinates","176435","2020-10-21","18:00:00",""
"1000349","9.593","0.002","9.742","0.002","9.981","0.002","90","","90","","90","","932.8","","","","","","","","","","","","","6","P 21 21 21","P 2ac 2ab","","Ammonium oxonium gallium phosphate hydroxide fluoride *","","- F0.5 Ga H4.43 N0.93 O4.57 P -","- F0.5 Ga H8.86 N0.93 O4.57 P -","- F4 Ga8 H70.88 N7.44 O36.56 P8 -","8","2","","Ferey, G; Loiseau, T; Lacorre, P; Taulelle, F","Oxyfluorinated microporous compounds. I. Crystal structure of (NH~4~)~0.93~(H~3~O)~0.07~GaPO~4~(OH)~0.5~ F~0.5~: reexamination of the structure of AlPO~4~-CJ2","Journal of Solid State Chemistry","1993","105","","179","190","10.1006/jssc.1993.1206","","","","","","0.027","","","","","","","","","","","","","","","has coordinates","176435","2020-10-21","18:00:00",""
"1000377","9.689","0.001","9.703","0.001","9.788","0.001","90","","102.78","0.02","90","","897.4","","","","","","","","","","","","","5","P 1 21/n 1","-P 2yn","","Ammonium aquahydroxobis(phosphato)digallate hydrate","","- Ga2 H9 N O11 P2 -","- Ga2 H13 N O11 P2 -","- Ga8 H52 N4 O44 P8 -","4","1","","Loiseau, T; Ferey, G","Crystal structure of (N H4) (Ga2 (P O4)2(O H)(H2 O)),(H2 O), isotypic with ALPO4-15","European Journal of Solid State Inorganic Chemistry","1994","31","","575","581","","","","","","","0.025","","","","","","","","","","","","","","","has coordinates","176435","2020-10-21","18:00:00",""
"1000458","8.674","0.001","10.19","0.002","16.82599","0.003","90","","94.21","0.02","90","","1483.2","","","","","","","","","","","","","7","P 1 21/n 1","-P 2yn","","Trigallium tris(phosphate(V)) difluoride - 1,3-diaminopropane - oxonium (1/0.75/0.5)","","- C2.25 H10.5 F2 Ga3 N1.5 O12.5 P3 -","- C2.25 H10.503 F2 Ga3 N1.501 O12.5 P3 -","- C9 H42.012 F8 Ga12 N6.004 O50 P12 -","4","1","","Loiseau, T; Taulelle, F; Ferey, G","Crystal structure and solid-state nuclear magnetic resonance characterization of an oxyfluorinated three-dimensional framework gallophosphate with ULM-4 structural type. Structural relationships with (Ga As O4)-2","Microporous Materials","1997","9","","83","93","10.1016/S0927-6513(96)00094-6","","","","","","0.045","","","","","","","","","","","","","","","has coordinates","208902","2020-10-21","18:00:00",""
"1000486","8.257","0.001","7.205","0.001","13.596","0.002","90","","108.02","0.01","90","","769.2","","","","","","","","","","","","","6","P 1 21/n 1","-P 2yn","","Distrontium gallium hydrogenphosphate(V) phosphate(V) difluoride","","- F2 Ga H O8 P2 Sr2 -","- F2 Ga H0.5 O8 P2 Sr2 -","- F8 Ga4 H2 O32 P8 Sr8 -","4","1","","Le Meins, J.-M.; Hemon-Ribaud, A.; Courbion, G.","Synthesis and crystal structure of two fluorophosphated compounds with different infinite sheets: Sr~2~Ga(HPO~4~)(PO~4~)F~2~ and Sr~2~Fe~2~(HPO~4~)(PO~4~)~2~F~2~","European Journal of Solid State and Inorganic Chemistry","1998","35","2","117","132","10.1016/S0992-4361(98)80191-4","","","","","","0.038","","","","","","","","","","","","","","","has coordinates","182184","2020-10-21","18:00:00",""
"1000505","9.926","0.0001","8.6189","0.0001","9.7622","0.0001","90","","90","","90","","835.2","","","","","","","","","","","","","4","P b c a","-P 2ac 2ab","","Gallium phosphate(V) dihydrate","","- Ga H4 O6 P -","- Ga H8 O6 P -","- Ga8 H64 O48 P8 -","8","1","","Loiseau, T; Paulet, C; Ferey, G","Crystal structure determination of the hydrated gallium phosphate Ga P O4 . 2(H2 O), analog of variscite","C. R. Acad. Sci. Paris, T. 1, Serie II","1998","1","","667","674","","","","","","","0.036","","","","","","","","","","","","","","","has coordinates","176435","2020-10-21","18:00:00",""
"1004028","9.848","0.02","12.47","0.032","12.603","0.028","63.47","0.16","74.56","0.16","76.03","0.17","1321.2","5.2","293","2","293","2","","","","","","","?","7","P -1","-P 1","","","","- C10 H30 Co4 Ga6 N4 O41 P10 -","- C10 Co4.56 Ga5.44 N4 O41 P10 -","- C10 Co4.56 Ga5.44 N4 O41 P10 -","1","0.5","","Josien, L.; Simon-Masseron, A.; Gramlich, V.; Patarin, J.; Rouleau, L.","Synthesis and crystal structure of IM-6, a new open framework cobalt-gallium phosphate with 10- and 12-membered pore openings","Chemistry - A European Journal","2003","9","4","856","861","10.1002/chem.200390095","","","1.54178","CuKα","","0.1169","0.0629","","0.1872","0.1535","","","","1.001","1.073","1.073","","","","","has coordinates","176428","2020-10-21","18:00:00",""
"1004029","18.035","0.018","10.513","0.011","14.293","0.011","90","","90","","90","","2710","4.4","293","2","293","2","","","","","","","","6","A b a 2","A 2 -2ab","","","","- C5 H16 Ga6 N2 O27 P6 -","- C5 H16 Ga6 N2 O27 P6 -","- C20 H64 Ga24 N8 O108 P24 -","4","","","Josien, L.; Simon, A.; Gramlich, V.; Patarin, J.","Synthesis and characterization of the new hydroxygallophosphate Mu-18 with a framework topology closely related to that of the hydroxyaluminophosphate AlPO~4^-^~EN3","Chemistry of Materials","2001","13","4","1305","1311","10.1021/cm001199h","","","1.54178","CuKα","","0.0366","0.0364","","0.1045","0.1041","","","","1.094","1.095","1.095","","","","","has coordinates","178246","2020-10-21","18:00:00",""
"1004032","8.735","0.011","8.864","0.005","12.636","0.01","98.36","0.05","100.18","0.08","115.84","0.07","838.9","1.3","293","2","293","2","","","","","","","","7","P -1","-P 1","","","","- C12 H43 F6 Ga5 N4 O22 P4 -","- C12 H43 F6 Ga5 N4 O22 P4 -","- C12 H43 F6 Ga5 N4 O22 P4 -","1","0.5","","Josien, L.; Simon, A.; Gramlich, V.; Patarin, J.","Hydrothermal synthesis and characterization of the new layered fluorogallophosphate Mu-23","Chemistry - A European Journal","2002","8","7","1614","1620","10.1002/1521-3765(20020402)8:7<1614::AID-CHEM1614>3.0.CO;2-T","","","0.71073","MoKα","","0.0304","0.0255","","0.0652","0.0641","","","","0.957","1.05","1.05","","","","","has coordinates","176729","2020-10-21","18:00:00",""
"1502895","9.3669","0.0004","18.7512","0.0007","11.2466","0.0004","90","","111.507","0.0013","90","","1837.82","0.12","123.1","","","","","","","","","","","5","P 1 21/n 1","-P 2yn","","","","- C36 H42 Cl4 Ga2 P2 -","- C36 H42 Cl4 Ga2 P2 -","- C72 H84 Cl8 Ga4 P4 -","2","0.5","","Kiyokawa, Kensuke; Yasuda, Makoto; Baba, Akio","Cyclopropylmethylation of benzylic and allylic chlorides with cyclopropylmethylstannane catalyzed by gallium or indium halide.","Organic letters","2010","12","7","1520","1523","10.1021/ol100240b","","","0.71075","MoKα","","","0.0419","","","","0.0848","","","","","","1.115","","","","has coordinates","176435","2020-10-21","18:00:00",""
